"mode","age","gender","income","hh_size","auto_avail","bike_avail","ttime.walk","ttime.bike","ttime.auto","ttime.transit","weight"
"auto",21,1,4170,4,1,0,153.42,54.25,20,35.47,0.782087331
"auto",38,1,2060,3,1,0,94.41,33.38,20,21.83,1.711799839
"auto",41,1,3477,7,1,1,413.04,146.05,35,95.5,0.523189731
"transit",30,0,1983,2,0,1,347.58,122.9,43.55,80,1.303183179
"bike",32,1,1910,2,0,1,36.52,15,4.58,8.44,1.415147639
"auto",44,0,4181,2,1,0,82.61,29.21,15,19.1,1.40059382
"auto",36,0,2912,4,0.5,1,129.81,45.9,20,30.01,0.932977333
"auto",38,1,3391,4,0.5,1,354.04,125.18,30,81.86,1.299307987
"auto",40,1,3673,3,1,1,236.02,83.46,25,54.57,1.339493914
"auto",56,1,4105,2,0.5,1,70.81,25.04,10,16.37,0.535003378
"bike",52,0,4226,2,0.5,1,24.35,15,3.05,5.63,0.585606105
"bike",44,0,6154,3,0.5,1,48.7,25,6.1,11.26,0.736538828
"auto",29,0,4781,2,1,1,472.05,166.91,50,109.14,0.866838623
"auto",32,1,4678,2,1,1,212.42,75.11,20,49.11,1.007883064
"auto",37,1,5618,3,1,1,35.4,12.52,5,8.19,2.101339832
"auto",52,1,4781,2,1,1,82.61,29.21,14,19.1,0.732726483
"auto",37,0,1069,1,1,0,295.03,104.32,30,68.21,5.137156747
"auto",38,0,1677,2,1,1,141.61,50.07,15,32.74,2.694875994
"auto",38,0,5082,3,1.5,1,118.01,41.73,15,27.29,1.52042066
"auto",41,1,5279,3,1.5,1,118.01,41.73,30,27.29,1.20792845
"auto",59,1,2995,2,1,1,236.02,83.46,20,54.57,2.051939507
"auto",25,1,1422,1,1,1,177.02,62.59,20,40.93,6.217670158
"auto",20,0,2773,3,1,1,413.04,146.05,30,95.5,0.761232747
"auto",56,1,2123,1,1,1,243.11,85.96,19,56.21,2.911902955
"transit",55,1,3642,2,0,0,44.84,15.86,5.62,30,0.502063035
"auto",39,1,4728,5,1,1,566.46,200.29,35,130.97,0.98088915
"bike",65,1,3946,2,0.5,1,48.7,15,6.1,11.26,1.035983795
"transit",50,0,823,3,0.67,0,28.07,9.93,3.52,25,0.553685845
"auto",32,1,2167,3,0.5,0,519.25,183.6,30,120.06,1.402797903
"auto",30,1,2827,2,1,1,283.23,100.15,45,65.49,1.247368885
"auto",56,0,3704,2,1,1,118.01,41.73,42,27.29,0.659306677
"auto",54,0,3918,4,0.75,1,23.6,8.35,15,5.46,0.411521419
"auto",59,1,3673,4,0.75,1,70.81,25.04,13,16.37,0.392787094
"auto",24,0,3673,4,0.75,0,188.82,66.76,25,43.66,0.753762812
"auto",52,0,2133,1,1,1,59.01,20.86,20,13.64,2.130421367
"auto",20,1,4892,4,0.67,1,59.01,20.86,10,13.64,1.079782958
"auto",54,0,4662,3,1,1,141.61,50.07,25,32.74,0.940770651
"auto",51,1,4912,3,1,1,147.58,52.18,30,34.12,0.925329157
"auto",27,0,2747,2,1,0,165.22,58.42,23,38.2,2.836368715
"auto",33,1,2703,2,1,0,200.62,70.94,30,46.39,3.197681563
"transit",48,1,2449,3,0.67,1,560.62,198.23,70.24,85,0.714555306
"auto",61,1,1774,2,1,0,389.44,137.7,30,90.04,0.617887942
"auto",40,1,2191,3,0.67,1,188.82,66.76,25,43.66,0.349510668
"transit",37,0,3310,2,0.5,1,96.4,34.08,12.08,30,1.01889997
"auto",41,1,3072,2,0.5,1,165.22,58.42,20,38.2,0.809485358
"auto",52,1,4170,5,0.5,1,177.02,62.59,30,40.93,0.810510141
"walk",53,1,3026,4,0.33,1,2,0.44,0.16,0.29,0.758687283
"auto",52,0,4053,2,0.5,1,295.03,104.32,29,68.21,0.472562194
"transit",50,0,2137,2,0.5,1,134.53,47.57,16.86,40,0.6439338
"auto",45,1,3590,4,1,1,849.69,300.44,45,196.46,0.427702567
"auto",68,1,2031,3,0.67,0,118.01,41.73,15,27.29,0.604549781
"auto",41,1,7566,3,0.67,0,236.02,83.46,30,54.57,1.234376938
"bike",39,1,3681,4,0.5,1,85.22,40,10.68,19.7,0.667694237
"auto",49,0,1695,2,1,1,35.4,12.52,10,8.19,0.621080478
"auto",42,1,3761,2,1,1,70.81,25.04,15,16.37,1.423848749
"walk",41,0,7076,2,1,1,10,3.43,1.21,2.24,0.795393207
"auto",50,1,5152,4,0.67,1,236.02,83.46,30,54.57,0.363142388
"transit",54,1,4509,3,0.33,1,369.94,130.81,46.35,60,0.767964222
"auto",36,1,6952,2,1.5,1,448.45,158.57,30,103.69,1.606381712
"auto",47,1,4298,5,0.75,0,826.09,292.09,60,191,0.445110613
"auto",44,1,2499,3,1,1,188.82,66.76,25,43.66,1.26865833
"auto",40,0,3256,4,1,0,35.4,12.52,5,8.19,0.442434524
"bike",56,1,2239,2,1,1,48.7,15,6.1,11.26,0.692904182
"auto",57,0,2038,2,1,0,177.02,62.59,20,40.93,0.667295227
"auto",49,0,7216,4,1,1,141.61,50.07,30,32.74,0.775455624
"bike",46,0,4094,3,0.5,1,36.52,10,4.58,8.44,0.932708207
"auto",49,1,4013,3,0.5,1,354.04,125.18,40,81.86,0.895521863
"auto",34,1,3872,2,1,1,141.61,50.07,12,32.74,1.90438105
"transit",32,0,3635,2,1,1,336.4,118.95,42.15,50,1.921394436
"auto",53,1,2057,2,0.5,1,885.09,312.96,60,204.64,1.257502825
"walk",29,0,1599,1,1,0,10,2.15,0.76,1.41,3.512734767
"auto",35,1,4322,2,1,1,354.04,125.18,30,81.86,1.815631705
"transit",42,0,3927,2,0,1,280.25,99.09,35.11,60,1.48353673
"auto",49,1,4043,3,1,1,377.64,133.53,50,87.31,1.205182746
"auto",46,0,4386,3,1,1,35.4,12.52,15,8.19,1.109830409
"auto",45,0,2397,3,1,1,35.4,12.52,10,8.19,1.218070904
"auto",45,1,2446,5,1,1,23.6,8.35,5,5.46,0.323124836
"transit",14,0,2349,5,1,1,100.87,35.67,12.64,23,0.404071644
"auto",51,0,3635,2,1,1,70.81,25.04,10,16.37,1.473054048
"auto",56,1,3704,2,1,1,82.61,29.21,10,19.1,1.405993932
"auto",46,1,1882,4,1,1,118.01,41.73,20,27.29,0.661729245
"auto",62,0,5201,2,1,1,5.96,2.11,5,1.38,0.95495736
"auto",60,1,5152,2,1,1,129.81,45.9,15,30.01,0.946501492
"auto",54,1,2331,2,1,1,330.43,116.84,30,76.4,0.497893216
"auto",36,1,2690,4,0.67,0,177.02,62.59,25,40.93,0.592214199
"auto",39,0,3511,4,1,1,29.57,10.45,5,6.84,0.96954328
"auto",42,1,3148,4,1,1,35.4,12.52,15,8.19,0.700953387
"auto",51,0,2067,3,1,1,70.81,25.04,15,16.37,0.816622031
"auto",47,0,2636,4,0.75,0,59.01,20.86,15,13.64,0.616972555
"auto",27,0,2782,4,0.75,0,118.01,41.73,25,27.29,1.279807247
"transit",24,1,1320,3,0,0,168.2,59.47,21.07,60,1.531841411
"auto",41,1,2133,4,1,1,59.01,20.86,15,13.64,0.504879826
"auto",43,1,3491,3,1,1,70.81,25.04,15,16.37,1.31967444
"transit",60,1,4817,2,0.5,1,89.69,31.71,11.24,35,0.975227859
"auto",42,1,3088,2,1,1,224.22,79.28,25,51.84,0.981097808
"transit",30,1,2636,3,0.33,1,336.4,118.95,42.15,60,1.993720076
"auto",39,0,5253,4,1,1,76.77,27.14,10,17.75,0.677868899
"transit",60,0,2686,2,0.5,1,291.55,103.09,36.53,82,0.568125941
"auto",37,1,2150,7,0.5,1,70.81,25.04,15,16.37,0.58371348
"auto",53,1,2897,2,1,1,206.58,73.05,20,47.76,0.765948799
"walk",51,0,2699,2,1,1,2,0.44,0.16,0.29,0.73857372
"auto",59,1,4094,2,1,1,519.25,183.6,35,120.06,0.996737209
"auto",52,0,4105,2,1,1,448.45,158.57,35,103.69,1.11767049
"auto",56,0,2916,2,1,1,64.97,22.97,13,15.02,0.792161026
"transit",48,0,3728,2,2,1,179.38,63.43,22.47,60,1.059644236
"auto",57,1,3238,4,0.67,1,318.63,112.66,30,73.67,0.270132553
"auto",56,0,3153,4,0.67,0,35.4,12.52,10,8.19,0.260477991
"auto",44,1,3000,1,1,1,448.45,158.57,45,103.69,3.319527292
"auto",36,0,3777,4,1,1,94.41,33.38,15,21.83,1.110670327
"auto",45,0,1869,3,0.67,1,82.61,29.21,20,19.1,0.424915597
"transit",21,0,1768,3,0.67,1,1121.12,396.41,140.47,120,0.857849106
"bike",52,0,4817,4,0.5,1,12.17,5,1.53,2.81,0.517821196
"auto",53,1,4835,4,0.5,1,236.02,83.46,45,54.57,0.509321853
"auto",47,1,5583,3,0.67,1,944.1,333.82,70,218.29,0.653927353
"transit",42,1,1046,1,0,1,112.17,39.66,14.05,30,2.321932312
"auto",19,1,1632,5,0.5,0,94.41,33.38,25,21.83,0.502466106
"walk",56,0,3067,4,0.75,1,5,1.27,0.45,0.83,0.296336231
"auto",57,1,3385,4,0.75,1,141.61,50.07,15,32.74,0.315354387
"auto",23,0,3126,4,0.75,1,212.42,75.11,20,49.11,0.494574031
"bike",46,0,4614,4,1,1,24.35,10,3.05,5.63,0.747431802
"auto",50,1,4994,4,1,1,47.2,16.69,10,10.91,0.582131729
"auto",42,1,3828,4,0.5,1,236.02,83.46,25,54.57,0.952182261
"walk",34,1,3142,2,0.5,1,6,3.43,1.21,2.24,1.130486841
"bike",28,0,3328,2,0.5,1,12.17,5,1.53,2.81,0.862560321
"auto",30,1,1792,3,0.5,1,837.89,296.27,50,193.73,1.224282855
"auto",30,1,1926,4,0.5,1,354.04,125.18,30,81.86,1.785427934
"auto",74,1,1548,2,0.5,1,70.81,25.04,10,16.37,0.731872622
"auto",28,1,3015,3,0.67,0,118.01,41.73,15,27.29,1.385895448
"auto",52,1,3736,5,1,1,318.63,112.66,32,73.67,0.220307164
"transit",59,0,7797,2,1,1,112.17,39.66,14.05,55,0.525172991
"auto",41,0,3918,4,1,1,413.04,146.05,45,95.5,1.033951172
"auto",42,1,3736,4,1,0,59.01,20.86,15,13.64,0.992728351
"auto",55,0,2627,3,1,1,141.61,50.07,20,32.74,1.193709852
"auto",43,0,2640,4,0.5,1,94.41,33.38,20,21.83,1.031411008
"auto",55,0,2034,2,1,1,141.61,50.07,20,32.74,0.922731644
"auto",27,1,2292,2,1,1,259.63,91.8,25,60.03,2.130131166
"walk",23,0,2267,4,0.5,1,15,2.15,0.76,1.41,1.980273209
"auto",51,0,2640,3,0.5,1,29.57,10.45,5,6.84,0.469476222
"auto",28,0,1332,1,2,1,165.22,58.42,25,38.2,5.853128151
"auto",42,0,2126,3,1,1,531.06,187.77,65,122.79,1.077693024
"transit",27,1,2080,2,0.5,0,44.84,15.86,5.62,10,2.198581536
"auto",43,0,2047,3,0.67,1,165.22,58.42,20,38.2,0.709991752
"auto",48,1,4630,4,1,1,118.01,41.73,20,27.29,0.435137394
"auto",21,1,4952,4,1,1,118.01,41.73,60,27.29,0.513377854
"auto",17,0,4662,4,1,1,106.21,37.55,15,24.56,0.402806708
"transit",43,0,3554,3,1,1,336.4,118.95,42.15,75,1.104195362
"auto",45,1,3187,3,1,1,118.01,41.73,10,27.29,0.985770686
"auto",43,0,1860,3,1,1,295.03,104.32,30,68.21,0.61063418
"auto",25,1,2397,2,0.5,0,236.02,83.46,30,54.57,2.552272037
"auto",42,1,1765,1,1,1,94.41,33.38,12,21.83,3.260491841
"auto",46,0,3554,2,1,0,11.8,4.17,10,2.73,1.218436711
"auto",35,1,2021,3,0.5,0,118.01,41.73,10,27.29,2.208217295
"auto",45,0,5812,4,1,1,236.02,83.46,30,54.57,0.527091201
"auto",47,1,5771,4,1,1,47.2,16.69,10,10.91,0.506076489
"auto",21,1,5995,4,1,1,141.61,50.07,20,32.74,0.751930546
"auto",47,1,2665,3,1,0,141.61,50.07,20,32.74,0.930620068
"auto",40,1,1882,4,0.5,1,82.61,29.21,30,19.1,0.658805571
"auto",19,0,3020,4,0.33,1,35.4,12.52,10,8.19,0.552298088
"auto",53,0,2699,2,1,0,59.01,20.86,10,13.64,1.231145824
"auto",49,1,2607,2,1,1,59.01,20.86,10,13.64,1.45720478
"transit",49,1,3328,4,0.33,1,112.17,39.66,14.05,25,0.397263424
"walk",46,0,3280,4,0.33,1,1,0.44,0.16,0.29,0.403892785
"transit",58,0,1512,2,0.5,1,100.87,35.67,12.64,30,0.447303116
"auto",43,1,2554,3,1,1,413.04,146.05,25,95.5,0.434993818
"walk",56,1,2327,2,0.5,1,2,0.44,0.16,0.29,0.929747839
"auto",43,0,2360,2,0.5,1,35.4,12.52,10,8.19,1.594645652
"transit",56,1,2453,4,0.5,1,67.33,23.81,8.44,30,0.276644077
"walk",56,0,2067,4,0.5,1,15,3.43,1.21,2.24,0.266756793
"auto",50,1,2281,3,0.5,1,118.01,41.73,25,27.29,0.891741152
"auto",55,0,1533,2,0.5,1,153.42,54.25,25,35.47,1.320961196
"bike",52,1,2511,2,1,1,10.93,8,1.37,2.53,0.492994303
"transit",44,1,3688,4,0.5,1,392.42,138.76,49.17,50,1.030244883
"auto",40,1,2595,3,1,1,318.63,112.66,30,73.67,0.727810115
"auto",36,0,2346,3,1,1,118.01,41.73,20,27.29,1.268466781
"transit",53,1,1216,1,0,0,257.89,91.19,32.31,65,1.842173586
"walk",17,0,2950,3,0.33,1,10,3.43,1.21,2.24,1.556508082
"walk",47,0,2632,3,0.33,1,6,4.3,1.53,2.81,1.426529904
"auto",58,0,2535,2,1,1,23.6,8.35,5,5.46,0.732478266
"auto",53,0,1996,2,1,1,188.82,66.76,20,43.66,1.02923947
"bike",29,0,1515,1,0,1,21.86,10,2.74,5.06,1.002292246
"transit",60,1,2041,2,1,1,224.22,79.28,28.09,475,0.39864222
"transit",56,0,2021,2,1,1,190.56,67.38,23.88,70,0.424467411
"auto",48,1,5306,3,1,1,454.29,160.63,30,105.04,0.90418513
"bike",42,0,5421,3,1,1,12.17,5,1.53,2.81,1.199547789
"auto",48,0,2002,2,1,1,236.02,83.46,20,54.57,0.496500618
"auto",44,1,2274,2,1,1,41.37,14.63,15,9.56,0.693816053
"auto",55,0,3769,2,1,1,188.82,66.76,30,43.66,0.532157974
"auto",32,0,2021,4,1,1,35.4,12.52,10,8.19,1.703041466
"bike",39,0,5015,3,0.5,1,48.7,20,6.1,11.26,0.854140075
"transit",30,0,2627,4,0.33,1,560.62,198.23,70.24,105,0.6246255
"auto",44,0,3946,4,0.67,1,64.97,22.97,15,15.02,1.021850367
"auto",47,1,3612,4,0.67,1,1038.51,367.2,70,240.11,0.992259939
"bike",18,1,3872,4,0.67,1,91.3,29,11.44,21.11,1.327654834
"auto",37,0,2438,6,1,1,177.02,62.59,10,40.93,0.960345885
"auto",55,1,6213,5,0.75,1,224.22,79.28,20,51.84,0.3562248
"auto",52,0,1046,2,1,0,212.42,75.11,25,49.11,1.077968459
"auto",72,0,1967,1,1,1,295.03,104.32,35,68.21,3.837269574
"transit",56,1,3051,3,0.5,1,224.22,79.28,28.09,60,0.799649584
"auto",37,0,1527,3,1,1,70.81,25.04,10,16.37,1.321973778
"bike",46,0,1440,3,0,1,9.69,15,1.21,2.24,0.669079629
"auto",43,0,4238,4,1,1,70.81,25.04,15,16.37,0.335225627
"transit",45,0,2331,1,0,1,33.66,11.9,4.22,15,3.85162529
"bike",42,1,2965,4,1,1,6.09,5,0.76,1.41,0.811223151
"auto",29,0,2313,2,1,1,118.01,41.73,20,27.29,1.908366413
"auto",58,1,6340,3,0.67,1,70.81,25.04,10,16.37,0.922334908
"auto",28,1,6409,3,0.67,1,82.61,29.21,15,19.1,2.164746725
"walk",36,1,2449,5,0.5,1,5,2.15,0.76,1.41,0.636114614
"transit",37,0,2786,4,0.5,1,56.02,19.81,7.02,25,0.332665309
"bike",44,1,3328,4,0.5,1,60.87,25,7.63,14.07,0.559356783
"transit",49,0,2453,2,0,1,952.92,336.94,119.39,100,0.972980477
"auto",43,1,2860,2,1,0,389.44,137.7,30,90.04,1.463860021
"auto",43,1,1692,3,0.5,0,94.41,33.38,15,21.83,0.649410982
"bike",27,1,2008,3,0.67,0,97.39,30,12.2,22.52,1.37544887
"auto",48,1,3561,1,1,1,932.3,329.65,45,215.56,2.649725254
"transit",48,0,2427,1,0,1,224.22,79.28,28.09,50,2.754917493
"auto",43,1,2690,4,1,0,129.81,45.9,20,30.01,0.874281356
"auto",59,1,2595,3,1,1,11.8,4.17,10,2.73,0.848961417
"transit",51,0,2306,3,1,0,235.4,83.24,29.49,50,0.374677787
"auto",24,1,2147,3,1,0,271.43,95.97,45,62.76,1.054081546
"auto",41,0,1844,4,2,1,129.81,45.9,15,30.01,0.284710271
"auto",29,0,1009,1,2,0,118.01,41.73,15,27.29,3.545374449
"bike",45,1,3153,3,0.67,0,18.26,15,2.29,4.22,0.673012468
"auto",36,0,1085,3,1,0,70.81,25.04,7,16.37,1.853600137
"auto",38,1,4495,5,1,1,354.04,125.18,30,81.86,0.814687591
"auto",66,1,4413,2,1.5,1,35.4,12.52,10,8.19,0.596894457
"auto",56,0,3015,4,0.67,1,47.2,16.69,10,10.91,0.280489653
"bike",44,1,3736,4,0.33,1,219.13,60,27.46,50.67,0.904289425
"bike",42,0,3837,4,0.33,1,97.39,30,12.2,22.52,0.869560364
"bike",38,1,1146,1,0,1,30.43,10,3.81,7.04,6.278135893
"bike",60,1,4226,2,0.5,1,36.52,12,4.58,8.44,1.286503002
"walk",34,0,4348,2,1,1,3,2.15,0.76,1.41,2.249510743
"auto",35,1,4215,2,1,1,212.42,75.11,30,49.11,1.858508337
"auto",32,0,2864,2,0.5,1,141.61,50.07,20,32.74,4.708562393
"walk",53,0,2813,1,0,1,8,3.03,1.07,1.98,3.123666359
"auto",44,0,3041,4,1,1,177.02,62.59,30,40.93,0.931074768
"auto",41,0,3304,4,1.5,1,413.04,146.05,35,95.5,0.23675866
"auto",49,1,2302,4,1,1,7.08,2.5,5,1.64,0.711520855
"walk",58,1,1832,2,0.5,0,10,4.3,1.53,2.81,0.989034169
"auto",36,0,2416,1,1,1,247.83,87.63,25,57.3,6.205939051
"auto",38,1,2566,5,0.5,1,212.42,75.11,20,49.11,1.269069331
"bike",33,0,2558,5,0.5,1,6.09,2,0.76,1.41,1.490617702
"auto",45,1,2100,5,0.67,1,141.61,50.07,15,32.74,0.737649563
"walk",44,0,2342,5,0.67,1,15,6.46,2.29,4.22,0.784643077
"auto",57,1,4932,2,0.5,0,35.4,12.52,15,8.19,1.265837529
"auto",56,0,3292,2,1,0,165.22,58.42,20,38.2,0.520792566
"auto",49,1,4023,4,1,1,153.42,54.25,20,35.47,0.717311397
"auto",50,0,4148,4,1,1,118.01,41.73,13,27.29,0.474408017
"transit",42,0,2554,5,0.33,1,448.45,158.57,56.19,60,0.741708062
"auto",59,1,3650,2,1,1,259.63,91.8,50,60.03,0.836684047
"auto",48,1,2018,4,1,1,165.22,58.42,40,38.2,0.436716711
"auto",44,1,3620,5,1,0,271.43,95.97,25,62.76,0.611964435
"auto",17,1,3872,5,1,0,318.63,112.66,25,73.67,0.522050498
"auto",45,1,6154,5,0.5,0,141.61,50.07,20,32.74,0.708508033
"auto",25,1,6098,5,0.5,0,165.22,58.42,45,38.2,1.378892151
"auto",29,0,2804,4,0.5,0,129.81,45.9,10,30.01,1.020101808
"auto",50,1,4932,4,0.75,1,259.63,91.8,20,60.03,0.692324536
"auto",27,1,1362,1,1,0,118.01,41.73,30,27.29,5.143384889
"auto",59,0,3298,2,1,0,318.63,112.66,36,73.67,0.937757388
"auto",72,1,3498,2,1,0,469.69,166.08,68,108.6,0.852648161
"auto",58,0,1533,2,1,1,88.57,31.32,10,20.48,0.933740751
"auto",63,1,1945,2,1,1,70.81,25.04,10,16.37,0.83265092
"auto",36,1,2157,4,0.5,0,141.61,50.07,15,32.74,1.491422696
"walk",42,1,1259,3,0,1,20,8.61,3.05,5.63,0.632552537
"auto",55,1,4360,2,0.5,1,21.24,7.51,11,4.91,1.103973664
"auto",45,1,1668,2,1,1,295.03,104.32,20,68.21,1.099018531
"transit",39,1,2591,4,0.5,1,145.71,51.52,18.26,47,1.152854425
"transit",59,0,3450,2,0.5,1,112.17,39.66,14.05,42,1.155668369
"auto",43,1,3450,4,1,1,472.05,166.91,45,109.14,0.666735757
"bike",19,0,3881,4,0.67,1,12.17,5,1.53,2.81,0.809940629
"auto",31,1,3568,2,0.5,0,177.02,62.59,20,40.93,9.048973955
"auto",26,0,3583,2,0.5,1,177.02,62.59,20,40.93,8.763023263
"auto",47,1,3366,4,0.67,1,354.04,125.18,30,81.86,0.61044126
"transit",33,0,1191,2,0.5,1,896.89,317.13,112.37,150,1.297315429
"auto",39,0,2769,5,0.5,1,47.2,16.69,10,10.91,4.325746177
"auto",51,1,1059,1,1,1,330.43,116.84,40,76.4,4.049812797
"auto",42,0,1602,3,1,1,70.81,25.04,10,16.37,1.693749319
"auto",30,1,1820,1,1,1,41.37,14.63,15,9.56,3.25588424
"auto",54,0,2113,2,1,0,76.77,27.14,15,17.75,0.923791671
"auto",43,0,3088,4,1,1,247.83,87.63,45,57.3,0.491249709
"auto",49,1,1452,2,1,0,295.03,104.32,30,68.21,1.618299016
"auto",45,1,3341,4,0.67,1,177.02,62.59,15,40.93,0.621909049
"walk",44,0,3198,4,0.67,1,5,0.44,0.16,0.29,0.688938362
"auto",20,0,3067,4,0.67,1,826.09,292.09,50,191,0.932660387
"bike",47,0,2346,2,0.5,1,24.35,4,3.05,5.63,0.793618105
"bike",59,0,2143,2,1,1,18.26,10,2.29,4.22,0.557743109
"auto",39,0,3286,4,1,1,295.03,104.32,40,68.21,1.705013075
"auto",60,0,2242,2,1,1,141.61,50.07,45,32.74,1.289637886
"auto",50,1,2018,2,1,1,100.37,35.49,15,23.21,1.341088846
"auto",51,1,1365,1,1,1,35.4,12.52,20,8.19,3.737753598
"auto",49,1,3450,4,0.5,1,106.21,37.55,20,24.56,0.737536468
"auto",20,0,3477,4,0.5,0,70.81,25.04,15,16.37,1.141339033
"auto",37,0,1989,4,1,0,247.83,87.63,25,57.3,0.684040743
"walk",55,1,1578,2,0,0,50,10.76,3.81,7.04,0.571982563
"bike",52,1,3712,3,0.67,1,170.43,45,21.35,39.41,0.361017923
"auto",55,0,2636,2,1,1,23.6,8.35,10,5.46,1.442693752
"transit",53,0,1581,1,1,1,67.33,23.81,8.44,35,3.945691772
"auto",45,0,3437,4,1,0,17.76,6.28,8,4.11,0.441931623
"auto",51,0,2707,3,0.5,1,53.17,18.8,15,12.29,0.841940849
"auto",46,1,4994,4,1,1,141.61,50.07,20,32.74,0.834698259
"auto",63,1,6841,3,1,1,177.02,62.59,30,40.93,0.343806255
"auto",59,0,6740,3,1,1,531.06,187.77,50,122.79,0.362969485
"auto",47,0,5279,4,0.67,1,47.2,16.69,8,10.91,0.252305005
"auto",43,0,1635,1,1,1,118.01,41.73,20,27.29,4.627620298
"auto",50,1,1980,1,2,1,177.02,62.59,32,40.93,1.897541252
"auto",58,1,2342,5,1,0,141.61,50.07,20,32.74,0.494862709
"transit",32,1,2097,5,1,0,11.18,3.95,1.4,10,1.188315529
"walk",28,1,2110,5,1,0,5,4.3,1.53,2.81,1.161457102
"walk",20,1,2174,5,1,0,5,4.3,1.53,2.81,0.983854924
"bike",42,1,4481,6,0.33,1,12.17,5,1.53,2.81,0.575092943
"auto",54,0,1929,2,1,0,29.57,10.45,10,6.84,0.341554438
"auto",53,0,4728,4,0.67,1,59.01,20.86,20,13.64,0.39172858
"auto",48,0,2204,4,0.67,1,28.32,10.01,10,6.55,0.542169197
"auto",45,1,2499,4,0.67,0,633.79,224.1,60,146.54,0.520553337
"walk",57,0,2832,2,0.5,1,15,12.91,4.58,8.44,0.574740331
"auto",60,1,2912,2,0.5,1,377.64,133.53,35,87.31,0.599907268
"auto",58,0,3704,4,1,0,200.62,70.94,30,46.39,0.240272499
"transit",26,0,3820,4,1,0,347.58,122.9,43.55,90,0.640351074
"auto",48,1,1768,2,1,1,271.43,95.97,30,62.76,2.259368405
"auto",47,1,3590,2,0.5,0,177.02,62.59,45,40.93,0.829552788
"bike",49,0,2827,3,0.33,1,9.69,10,1.21,2.24,0.712678944
"auto",25,0,3298,2,1,1,247.83,87.63,31,57.3,0.917394477
"auto",27,1,3274,2,1,1,94.41,33.38,13,21.83,0.976270677
"auto",50,0,998,1,1,1,115.65,40.89,13,26.74,1.420113213
"transit",33,1,1476,1,0,0,67.33,23.81,8.44,35,4.462973133
"auto",55,1,2627,3,1,1,354.04,125.18,40,81.86,1.131177091
"auto",61,0,3627,2,1,1,59.01,20.86,15,13.64,0.554809407
"auto",61,1,3946,2,1,1,59.01,20.86,15,13.64,0.576967741
"auto",46,1,2665,2,1.5,1,495.65,175.26,35,114.6,1.111739495
"transit",56,1,1683,1,0,1,392.42,138.76,49.17,60,2.851672135
"walk",51,1,7797,2,0.5,1,1,0.44,0.16,0.29,1.105628842
"auto",51,0,8505,3,1,0,106.21,37.55,10,24.56,0.395521694
"auto",49,0,3946,3,1,1,212.42,75.11,35,49.11,0.985964243
"auto",21,1,6213,4,1,1,590.06,208.64,45,136.43,0.400405023
"auto",47,0,6274,4,1,1,295.03,104.32,30,68.21,0.326002577
"auto",24,1,6045,4,1,1,236.02,83.46,15,54.57,0.400405023
"auto",54,0,1689,1,1,1,188.82,66.76,20,43.66,1.081793733
"auto",40,0,3899,2,1,1,259.63,91.8,30,60.03,1.290237251
"auto",51,0,2809,2,1,1,224.22,79.28,20,51.84,0.906185507
"transit",18,1,2073,8,1,0,168.2,59.47,21.07,60,0.424054492
"auto",46,1,4495,3,0.5,1,146.34,51.74,24,33.83,0.741869325
"transit",60,1,1557,2,0.5,1,235.4,83.24,29.49,40,1.224641818
"auto",24,0,3417,4,0.75,1,413.04,146.05,31,95.5,0.844835817
"walk",46,0,2607,4,0.75,1,5,0.44,0.16,0.29,0.627474814
"auto",50,1,2623,4,0.75,1,88.57,31.32,15,20.48,0.58738733
"auto",21,0,2965,4,0.75,1,212.42,75.11,20,49.11,1.058234627
"transit",49,0,1302,3,0.5,0,224.22,79.28,28.09,50,0.424583549
"transit",50,0,1740,2,0.5,1,78.51,27.76,9.84,15,0.790084208
"auto",45,1,1143,1,1,1,472.05,166.91,35,109.14,1.475738113
"auto",52,1,3198,3,0.5,0,153.42,54.25,15,35.47,0.905581895
"walk",46,0,3204,3,0.5,1,2,0.44,0.16,0.29,0.967385236
"auto",40,0,2163,4,1,1,306.83,108.49,35,70.94,0.508664362
"auto",56,1,2194,2,0.5,1,35.4,12.52,10,8.19,1.262919303
"auto",37,1,1647,1,1,0,94.41,33.38,15,21.83,5.401428972
"auto",57,0,1203,2,1,1,70.81,25.04,5,16.37,0.356506356
"auto",53,1,1089,2,1,1,590.06,208.64,50,136.43,0.536136054
"bike",23,1,2773,3,1,1,146.09,30,18.3,33.78,1.285393988
"auto",45,0,1308,1,1,1,17.76,6.28,15,4.11,1.788201906
"auto",50,0,1005,1,1,1,35.4,12.52,15,8.19,1.286171064
"auto",18,1,2729,4,0.75,0,259.63,91.8,30,60.03,0.383297923
"auto",45,0,5105,4,0.67,1,94.41,33.38,15,21.83,0.404816255
"auto",36,1,2150,8,1,0,236.02,83.46,25,54.57,0.438108606
"auto",17,1,2335,8,1,0,23.6,8.35,7,5.46,0.288812745
"auto",17,1,2229,8,1,0,236.02,83.46,25,54.57,0.288812745
"auto",51,0,2712,2,1,1,53.17,18.8,5,12.29,1.281162872
"auto",50,0,3470,4,0.67,1,141.61,50.07,20,32.74,0.481329902
"bike",54,1,2777,3,0.67,1,48.7,15,6.1,11.26,0.891741152
"auto",47,0,3000,3,0.67,1,59.01,20.86,10,13.64,0.741689381
"auto",46,1,3072,3,0.67,1,153.42,54.25,20,35.47,0.77015338
