"","hh_size","n_children","region_type","hh_autos","n_emp","dist_to_transit","hh_income","trip_length_km","weight"
"4602",3,0,"metropolitan",3,3,0.05,2527,6.65,0.88563204
"4603",3,0,"metropolitan",3,3,0.05,2527,9.5,0.850322586
"4604",4,1,"urban",2,1,0.05,1662,1.96,0.867562039
"4605",2,0,"rural",1,1,0.05,2044,5.7,1.555540812
"4606",2,0,"urban",1,2,0.7,2800,4.28,0.065242669
"4607",2,0,"urban",1,2,0.7,2800,1.27,0.100276323
"4608",4,2,"urban",2,2,0.7,3192,33.25,0.457091218
"4609",2,0,"metropolitan",2,2,0.05,3286,12.35,1.038038224
"4610",2,0,"metropolitan",2,2,0.05,3286,15.2,1.377125564
"4611",5,2,"metropolitan",1,2,0.05,2232,5.7,0.729048162
"4612",4,2,"urban",2,2,0.3,2204,0.2,0.860884506
"4613",4,2,"urban",2,2,0.3,2204,6.65,0.637149463
"4614",4,2,"urban",2,2,0.3,2204,6.65,0.637149463
"4615",2,0,"urban",2,1,0.3,3899,3.8,0.546706116
"4616",2,0,"urban",2,1,0.3,3899,3.8,0.546706116
"4617",3,0,"metropolitan",2,1,0.3,1512,13.54,0.85574976
"4618",5,3,"metropolitan",1,1,0.7,2611,27.08,0.63746248
"4619",3,0,"urban",1,1,0.05,1605,10.45,3.160578123
"4620",4,0,"metropolitan",2,2,0.7,3881,10.45,0.907475798
"4621",3,0,"urban",2,3,0.15,1545,5.7,0.53905714
"4622",3,0,"urban",2,3,0.15,1545,5.7,0.53905714
"4623",4,1,"urban",1,2,0.7,3153,36.1,0.313970168
"4624",4,2,"metropolitan",1,2,0.05,2712,0.48,0.666416733
"4625",2,0,"urban",1,1,0.05,3062,19,0.726181299
"4626",4,2,"metropolitan",2,1,0.3,6483,16.15,1.229317893
"4627",1,0,"metropolitan",1,1,0.3,1431,1.47,2.059538326
"4628",5,2,"urban",3,1,0.05,4386,23.75,1.225010541
"4629",3,1,"urban",0,1,0.05,2041,1.96,0.879226021
"4630",3,1,"urban",0,1,0.05,2041,1.96,0.879226021
"4631",3,0,"urban",2,2,0.7,3131,17.1,1.171672492
"4632",3,0,"urban",2,2,0.7,3131,0.49,1.819276836
"4633",3,0,"urban",2,2,0.7,3131,0.48,1.819276836
"4634",3,0,"metropolitan",1,1,0.05,2005,9.03,0.920757735
"4635",3,0,"rural",2,2,0.7,2747,21.85,0.655024329
"4636",3,0,"rural",2,2,0.7,2747,38.95,0.570693492
"4637",3,0,"urban",2,1,0.15,2480,0.29,0.846470779
"4638",4,0,"rural",2,2,0.15,3280,7.22,0.736832778
"4639",4,0,"rural",2,2,0.15,3280,28.5,0.533925456
"4640",2,0,"metropolitan",2,1,1.5,4238,3.61,1.176238868
"4641",3,0,"rural",2,1,0.05,2150,17.1,0.287584997
"4642",2,1,"metropolitan",1,1,0.15,2686,2.85,0.45557336
"4643",3,0,"urban",4,2,0.15,6045,17.1,0.377924731
"4644",2,0,"rural",1,2,0.05,2461,2.47,1.743867112
"4645",2,0,"rural",1,2,0.05,2461,2.47,1.728425678
"4646",6,2,"rural",3,2,1.5,3511,33.25,1.370131111
"4647",1,0,"rural",2,1,0.7,2499,0.9,4.429168978
"4648",2,0,"metropolitan",1,2,0.3,8092,0.95,0.945744529
"4649",2,0,"metropolitan",1,2,0.3,8092,0.95,0.984283457
"4650",1,0,"urban",1,1,0.3,1111,42.42,4.926779524
"4651",5,2,"metropolitan",2,3,0.7,4170,19,0.785974706
"4652",4,2,"metropolitan",1,1,0.05,791,0.95,1.441445701
"4653",2,0,"metropolitan",2,2,0.7,5279,38,0.979418909
"4654",2,0,"urban",1,1,0.15,1464,26.6,0.659261995
"4655",2,0,"metropolitan",1,2,0.05,5015,14.44,2.000272676
"4656",2,0,"metropolitan",1,2,0.05,5015,6.65,2.018142741
"4657",5,2,"urban",1,2,0.3,2665,2.85,0.671050909
"4658",5,2,"urban",1,2,0.3,2665,3.61,0.653407539
"4659",2,0,"metropolitan",2,1,0.7,5771,29.45,1.214889785
"4660",1,0,"urban",1,1,0.7,2431,28.5,2.17323495
"4661",3,1,"metropolitan",1,1,0.15,3863,3.8,1.249606128
"4662",3,1,"rural",1,1,0.7,1755,0.98,1.103613049
"4663",2,0,"urban",1,1,0.3,2140,4.75,0.508659003
"4664",1,0,"rural",0,1,0.3,745,0.29,1.194074531
"4665",4,2,"metropolitan",2,2,0.7,3437,14.25,0.430442909
"4666",2,0,"metropolitan",1,2,1.5,5516,9.5,1.766702806
"4667",2,0,"metropolitan",1,2,1.5,5516,11.4,1.696265752
"4668",1,0,"metropolitan",0,1,0.05,2038,4.51,1.538981678
"4669",1,0,"urban",1,1,0.15,892,11.88,2.017250239
"4670",2,0,"metropolitan",0,2,0.7,3736,12.64,1.526417747
"4671",2,0,"metropolitan",1,1,0.7,3031,6.65,0.882497259
"4672",2,0,"metropolitan",1,1,0.05,1826,1.47,0.651603562
"4673",4,2,"metropolitan",2,1,0.05,2310,12.35,0.626817665
"4674",3,0,"urban",2,3,0.3,2760,41.8,1.187712602
"4675",3,0,"urban",2,3,0.3,2760,0.59,0.494620423
"4676",3,0,"urban",2,3,0.3,2760,3.8,0.703758233
"4677",1,0,"metropolitan",1,1,0.7,3518,2.85,7.58827266
"4678",2,0,"urban",1,1,0.3,862,14.25,1.579708991
"4679",3,0,"rural",2,2,0.7,4262,15.2,1.44450511
"4680",3,0,"rural",2,2,0.7,4262,12.35,3.651913822
"4681",4,2,"metropolitan",2,2,0.15,2562,2.16,0.702795297
"4682",4,2,"metropolitan",2,2,0.15,2562,31.35,0.6747754
"4683",5,1,"rural",3,3,0.7,5618,43.7,0.833534352
"4684",5,1,"rural",3,3,0.7,5618,34.2,1.3950189
"4685",4,2,"metropolitan",2,2,0.15,3498,15.2,0.901788677
"4686",2,0,"metropolitan",1,2,1.5,3491,7.6,0.847191281
"4687",3,1,"urban",1,2,0.7,2130,3.23,1.579915915
"4688",3,1,"urban",1,2,0.7,2130,3.8,1.645521567
"4689",2,0,"rural",1,1,3.5,1668,0.49,0.882329138
"4690",3,1,"urban",1,1,0.3,1590,0.39,1.886830424
"4691",3,1,"metropolitan",1,2,1.5,3353,8.55,1.395264762
"4692",3,1,"metropolitan",1,2,1.5,3353,8.55,1.453202818
"4693",3,1,"metropolitan",1,2,1.5,3353,8.55,1.453202818
"4694",5,3,"urban",2,2,0.7,4322,19,0.498153951
"4695",5,3,"urban",1,2,0.7,2751,6.65,0.557143461
"4696",5,3,"urban",1,2,0.7,2751,3.92,0.566440831
"4697",1,0,"metropolitan",0,1,0.15,1482,0.98,2.941161896
"4698",4,2,"urban",1,1,0.7,2673,16.15,0.972403583
"4699",2,0,"rural",1,1,0.7,4238,2.94,1.051000005
"4700",2,1,"metropolitan",1,1,0.7,1052,11.88,0.924355513
"4701",4,2,"metropolitan",1,1,0.7,2457,15.2,0.954318782
"4702",4,2,"metropolitan",1,1,0.7,2457,0.29,0.954318782
"4703",4,2,"metropolitan",1,1,0.7,2457,1.47,1.025110394
"4704",2,0,"metropolitan",2,1,0.05,1332,14.25,2.495391249
"4705",3,0,"metropolitan",1,3,0.3,2669,19.86,0.662050822
"4706",3,0,"metropolitan",1,3,0.3,2669,31.59,1.338212795
"4707",2,0,"urban",2,2,0.3,3498,4.75,0.921222853
"4708",2,0,"metropolitan",2,2,0.3,4439,17.15,0.938102787
"4709",2,0,"metropolitan",2,2,0.3,4439,36.1,0.972873369
"4710",7,3,"urban",1,3,0.7,5452,6.65,0.34078103
"4711",7,3,"urban",1,3,0.7,5452,0.78,0.158925464
"4712",4,2,"urban",1,3,0.7,2888,27.55,0.575824551
"4713",4,2,"urban",1,3,0.7,2888,3.92,0.599735536
"4714",2,0,"metropolitan",1,2,0.15,3863,36.1,4.394305596
"4715",2,0,"metropolitan",1,2,0.15,3863,0.2,4.866735855
"4716",6,3,"metropolitan",2,2,0.3,5015,3.92,0.945045317
"4717",6,3,"metropolitan",2,2,0.3,5015,20.9,0.907367103
"4718",4,1,"urban",2,2,0.3,4226,12.35,0.304283363
"4719",2,0,"metropolitan",1,2,0.15,8092,0.49,0.31374987
"4720",2,0,"metropolitan",1,2,0.15,8092,0.49,0.31374987
"4721",2,0,"metropolitan",1,2,0.15,8092,0.49,0.329202296
"4722",2,0,"metropolitan",1,2,0.15,8092,0.49,0.329202296
"4723",4,1,"urban",2,1,0.05,254,0.29,0.300940441
"4724",4,1,"urban",2,1,0.05,254,0.29,0.300940441
"4725",4,1,"urban",2,1,0.05,254,0.29,0.300940441
"4726",4,2,"metropolitan",2,2,0.05,2950,20.9,1.166865148
"4727",4,1,"metropolitan",2,2,1.5,2107,14.25,0.577867664
"4728",3,1,"metropolitan",1,3,0.05,2495,22.8,0.926512824
"4729",2,0,"metropolitan",1,1,0.3,2375,3.8,0.987524622
"4730",4,2,"metropolitan",2,2,0.05,3820,33.25,0.467417615
"4731",4,2,"metropolitan",2,2,0.05,3820,33.25,0.489711509
"4732",4,2,"metropolitan",1,2,0.7,3597,61.75,0.659102147
"4733",2,0,"metropolitan",1,2,0.05,2222,45.13,1.865658417
"4734",2,0,"metropolitan",1,2,0.05,2222,47.5,2.481522586
"4735",2,0,"metropolitan",2,2,0.05,2623,8.55,1.135081027
"4736",3,1,"metropolitan",2,2,0.7,2652,0.95,0.563909083
"4737",3,1,"metropolitan",2,2,0.7,2652,13.3,0.530135677
"4738",2,1,"urban",1,1,0.3,1467,5.7,2.514643022
"4739",3,0,"metropolitan",2,2,0.7,1085,17.1,0.290865638
"4740",3,0,"metropolitan",2,2,0.7,1085,6.65,0.755935282
"4741",4,1,"urban",1,2,0.15,1608,19,0.806691403
"4742",4,1,"urban",1,2,0.15,1608,19,0.806691403
"4743",4,1,"urban",1,2,0.15,1608,19,0.597040591
"4744",1,0,"urban",1,1,0.7,2005,51.3,2.299612376
"4745",3,1,"urban",1,2,0.3,2644,11.88,1.605417508
"4746",2,0,"rural",1,2,0.05,2640,12.35,0.481762834
"4747",2,0,"rural",1,2,0.05,2640,14.25,0.482302379
"4748",2,0,"metropolitan",1,1,0.3,1425,22.56,2.092254494
"4749",2,0,"metropolitan",1,1,0.3,1425,9.5,2.08263108
"4750",2,0,"metropolitan",1,1,0.7,2665,7.6,1.282463689
"4751",3,0,"rural",1,1,0.7,5483,3.33,1.64664988
"4752",4,0,"urban",4,3,0.7,3665,11.4,0.928293397
"4753",4,0,"urban",4,3,0.7,3665,13.3,0.410591596
"4754",4,0,"urban",4,3,0.7,3665,28.5,0.732447484
"4755",5,3,"metropolitan",1,2,0.05,4094,6.65,0.802167384
"4756",2,1,"metropolitan",1,1,0.3,1341,4.75,0.855818287
"4757",5,0,"metropolitan",2,1,0.7,3088,4.51,0.725580506
"4758",5,3,"metropolitan",2,2,1.5,3936,70.4,0.696891187
"4759",4,3,"urban",1,1,0.7,964,0.95,1.075442134
"4760",1,0,"rural",1,1,0.3,1075,4.75,2.980307942
"4761",6,3,"metropolitan",2,2,0.7,3605,5.04,0.576837183
"4762",6,3,"metropolitan",2,2,0.7,3605,24.5,0.681703122
"4763",4,0,"metropolitan",3,2,0.15,3233,4.75,0.23706617
"4764",4,0,"metropolitan",3,2,0.15,3233,19,0.228593403
"4765",2,0,"metropolitan",2,1,0.7,1575,7.6,0.557649626
"4766",4,1,"urban",1,1,1.5,1620,27.55,0.649259095
"4767",2,0,"urban",1,1,0.05,1095,9.5,0.907006457
"4768",3,1,"urban",2,1,0.3,2140,58.9,0.607779466
"4769",2,0,"metropolitan",1,1,0.7,1476,33.25,1.053704238
"4770",3,1,"metropolitan",1,2,0.15,1841,2.94,0.676194449
"4771",3,1,"metropolitan",1,2,0.15,1841,4.75,0.676194449
"4772",4,2,"metropolitan",1,1,0.05,2836,22.56,0.708749624
"4773",2,0,"metropolitan",1,1,0.15,2733,24.7,1.270888071
"4774",4,0,"metropolitan",2,2,0.15,1882,6.65,0.77975805
"4775",4,0,"metropolitan",2,2,0.15,1882,6.65,0.77975805
"4776",4,0,"metropolitan",2,2,0.15,1882,7.6,0.729941647
"4777",2,0,"metropolitan",2,1,0.7,2550,17.1,0.74293818
"4778",4,0,"urban",2,1,0.7,2353,14.25,0.442969709
"4779",3,1,"urban",1,2,0.15,236,6.65,1.009186543
"4780",3,1,"urban",1,2,0.15,236,4.75,0.968951068
"4781",4,1,"metropolitan",2,2,0.7,6409,49.4,0.454512558
"4782",4,1,"metropolitan",2,2,0.7,6409,33.25,0.340422631
"4783",4,1,"metropolitan",2,2,0.3,3131,3.33,0.482909729
"4784",2,0,"metropolitan",1,2,0.3,2902,18.05,0.603773243
"4785",2,0,"rural",3,2,0.15,2263,3.33,0.65877465
"4786",2,0,"rural",3,2,0.15,2263,3.33,0.65877465
"4787",4,2,"metropolitan",1,1,0.15,1960,36.1,0.478306908
"4788",4,0,"urban",2,2,0.05,2827,0.1,0.054025962
"4789",4,0,"urban",2,2,0.05,2827,0.1,0.03211423
"4790",3,1,"metropolitan",2,2,0.15,4126,7.22,0.580500182
"4791",1,0,"urban",1,1,0.05,3322,18.05,2.112936398
"4792",3,1,"metropolitan",2,2,0.15,4568,5.7,1.650059066
"4793",1,0,"urban",1,1,0.05,1599,6.32,1.440475983
"4794",4,1,"urban",2,4,1.5,3908,15.79,0.309403284
"4795",4,1,"urban",2,4,1.5,3908,18.05,0.372804844
"4796",4,2,"urban",2,2,3.5,3062,28.5,0.581114109
"4797",3,1,"rural",2,2,0.7,2087,23.75,2.080315592
"4798",4,0,"metropolitan",3,3,0.3,3547,9.5,0.524067294
"4799",4,0,"metropolitan",3,3,0.3,3547,0.1,0.557454101
"4800",4,0,"metropolitan",3,3,0.3,3547,23.75,0.516263557
"4801",4,2,"urban",2,2,0.3,2690,12.35,0.688513749
"4802",3,1,"urban",0,2,0.3,1368,11.76,0.462478283
"4803",5,3,"urban",0,1,0.3,2093,42.75,1.401649862
"4804",1,0,"urban",1,1,0.7,1247,2.45,2.039962478
"4805",2,0,"rural",1,2,0.3,4524,0.29,1.091038819
"4806",2,0,"rural",1,2,0.3,4524,1.47,1.100785957
"4807",3,1,"urban",2,2,0.15,3532,30.4,0.951741932
"4808",2,0,"metropolitan",2,1,0.15,2883,11.4,0.545084878
"4809",2,0,"rural",1,2,0.3,2018,40.38,3.947121445
"4810",2,0,"urban",1,2,0.3,2850,2.71,0.360343537
"4811",1,0,"metropolitan",1,1,0.05,1900,2,1.084612851
"4812",1,0,"metropolitan",1,1,0.05,1900,2,1.084612851
"4813",2,0,"metropolitan",2,1,0.3,1992,33.25,2.041124059
"4814",4,2,"urban",2,2,0.7,2995,30.4,0.603356199
"4815",4,0,"urban",2,2,1.5,3457,1.96,0.624335881
"4816",4,0,"urban",2,2,1.5,3457,58.9,0.641869059
"4817",4,0,"urban",2,2,1.5,3457,61.75,0.641869059
"4818",2,0,"metropolitan",2,2,0.7,3837,44.65,0.357009342
"4819",2,0,"metropolitan",2,2,0.7,3837,4.75,0.344677237
"4820",3,1,"metropolitan",0,1,0.3,1059,15.34,1.433436777
"4821",2,1,"metropolitan",1,1,0.05,1527,25.27,1.169574464
"4822",3,0,"urban",3,3,0.3,4286,19,0.653434014
"4823",3,0,"urban",3,3,0.3,4286,19.95,0.598820038
"4824",4,2,"urban",1,1,0.05,1677,29.45,0.511420646
"4825",4,0,"metropolitan",4,1,0.7,9204,42.75,0.55836443
"4826",4,0,"metropolitan",0,2,0.05,2716,18.05,0.953261134
"4827",2,0,"metropolitan",1,1,0.05,1964,2.38,0.916159105
"4828",3,1,"metropolitan",2,2,0.05,3720,4.75,1.422403643
"4829",3,1,"metropolitan",2,2,0.05,3720,3.8,1.481468634
"4830",5,3,"metropolitan",2,1,0.05,6274,61.75,0.475457244
"4831",3,0,"urban",2,2,0.7,3153,4.51,2.687163814
"4832",3,0,"urban",2,2,0.7,3153,4.51,2.958198552
"4833",2,0,"metropolitan",0,2,0.05,1686,12.25,3.03919038
"4834",2,0,"metropolitan",0,2,0.05,1686,27.08,3.42633981
"4835",2,0,"rural",1,1,0.3,4912,0.98,0.653311604
"4836",2,0,"metropolitan",2,0,0.3,1524,6.65,0.436968185
"4837",2,0,"urban",1,2,0.7,3328,1.18,1.423873849
"4838",1,0,"metropolitan",1,1,0.3,1932,22.56,3.25190099
"4839",2,0,"metropolitan",1,1,0.3,3498,9.5,0.355543045
"4840",4,2,"urban",2,2,0.05,2260,19,0.762448157
"4841",4,1,"urban",2,2,0.15,4538,23.75,0.451850494
"4842",4,1,"urban",2,2,0.15,4538,22.14,0.444433972
"4843",2,0,"urban",2,2,0.3,2777,10.45,0.650177665
"4844",2,0,"urban",2,2,0.3,2777,10.45,0.620578622
"4845",4,2,"urban",1,1,0.15,3964,4.51,1.887551474
"4846",4,2,"metropolitan",2,2,0.7,2738,9.5,1.166865148
"4847",4,2,"rural",1,2,0.7,1497,19,1.454180936
"4848",4,2,"rural",1,2,0.7,1497,36.1,1.261319849
"4849",4,2,"metropolitan",2,2,0.05,7566,3.92,0.799882216
"4850",4,2,"metropolitan",2,2,0.05,7566,5.7,0.833097145
"4851",6,3,"rural",1,1,0.05,2242,38,0.378204075
"4852",4,2,"metropolitan",1,1,0.7,5483,11.4,0.412651169
"4853",4,2,"metropolitan",1,1,0.7,5483,11.4,0.427945998
"4854",2,0,"metropolitan",0,1,0.05,2215,4.9,8.844321804
"4855",3,1,"metropolitan",1,1,0.05,2755,16.15,1.411205009
"4856",3,1,"urban",1,1,1.5,2809,25.65,0.973273879
"4857",4,2,"rural",2,2,0.3,3846,0.1,0.52199191
"4858",2,0,"urban",2,2,0.7,2640,19,1.041459118
"4859",2,0,"urban",2,2,0.7,2640,6.65,1.091132426
"4860",2,0,"rural",1,1,0.7,1759,2.45,1.385965921
"4861",3,0,"urban",3,3,0.3,4413,21.85,0.726807493
"4862",3,0,"urban",3,3,0.3,4413,6.65,1.738109443
"4863",3,1,"rural",2,2,0.15,5771,10.45,1.900732988
"4864",2,0,"urban",1,1,0.05,1980,17.1,1.128134593
"4865",4,2,"urban",2,1,0.3,2738,3.8,0.562751783
"4866",4,1,"metropolitan",2,2,0.05,3642,9.03,0.645183397
"4867",4,1,"metropolitan",3,2,0.3,3561,8.55,0.219893256
"4868",4,2,"metropolitan",2,2,0.05,3688,14.25,0.669828635
"4869",2,0,"urban",1,1,0.3,1392,0.29,0.528105519
"4870",1,0,"metropolitan",1,1,0.15,1121,2.85,3.124175035
"4871",1,0,"urban",1,1,0.15,1140,0.29,1.489193111
"4872",2,0,"urban",2,2,0.05,2566,12.35,0.662767614
"4873",2,0,"rural",2,1,3.5,2673,42.75,1.344746395
"4874",3,1,"rural",2,2,0.7,2760,39.9,1.223057129
"4875",5,0,"metropolitan",3,2,0.05,3262,1.47,0.595860152
"4876",5,0,"metropolitan",3,2,0.05,3262,3.63,0.590583984
"4877",4,1,"metropolitan",2,2,0.3,3627,2.94,1.00154955
"4878",3,0,"urban",1,3,0.15,2371,11.73,1.087539039
"4879",3,0,"urban",1,3,0.15,2371,23.75,0.934332412
"4880",2,0,"metropolitan",1,1,0.15,2950,7.6,0.676157949
"4881",4,0,"rural",1,3,0.15,2021,0.59,0.336511254
"4882",4,0,"rural",1,3,0.15,2021,0.59,0.336511254
"4883",4,0,"rural",1,3,0.15,2021,25.27,0.861710547
"4884",4,0,"rural",1,3,0.15,2021,25.27,0.861710547
"4885",2,0,"metropolitan",1,1,0.7,2883,3.8,1.586922266
"4886",3,0,"urban",2,3,0.3,2615,4.51,0.356027169
"4887",4,1,"metropolitan",1,3,0.15,2130,0.49,1.203705785
"4888",4,1,"metropolitan",1,3,0.15,2130,9.5,1.155714981
"4889",5,3,"urban",2,2,0.3,2980,25.65,0.940075855
"4890",2,0,"urban",1,2,0.15,6274,0.39,1.252582514
"4891",2,0,"urban",1,2,0.15,6274,0.39,1.252582514
"4892",2,0,"metropolitan",0,1,0.05,2980,2.71,0.904676919
"4893",4,2,"urban",1,2,0.7,3137,27.55,0.530078097
"4894",2,0,"metropolitan",2,2,0.7,4583,12.64,0.980644966
"4895",2,0,"metropolitan",2,2,0.7,4583,19,1.086338811
"4896",4,1,"rural",2,4,0.15,3908,23.75,0.652178297
"4897",4,1,"rural",2,4,0.15,3908,19.95,0.651448714
"4898",4,1,"rural",2,4,0.15,3908,8.55,0.713754241
"4899",2,0,"urban",1,1,0.3,1326,5.7,0.347050101
"4900",4,0,"urban",2,3,0.15,3974,15.2,1.367489914
"4901",2,0,"metropolitan",1,1,0.7,2198,33.25,1.38706058
"4902",2,0,"urban",2,2,0.3,3712,14.25,1.372269179
"4903",3,0,"metropolitan",2,2,0.05,1832,2.71,0.676647324
"4904",4,2,"rural",1,2,7.5,1869,18.05,0.974353566
"4905",3,1,"metropolitan",2,2,0.05,2137,21.85,0.725032689
"4906",4,1,"metropolitan",2,2,0.05,3811,65.88,0.853474244
"4907",2,0,"urban",1,2,0.3,3974,7.35,0.765540613
"4908",2,0,"urban",1,2,0.3,3974,0.49,0.752975286
"4909",2,0,"urban",1,2,0.3,3974,0.49,0.752975286
"4910",4,0,"metropolitan",1,1,0.15,5483,0.98,0.572345248
"4911",4,0,"metropolitan",1,1,0.15,5483,0.59,1.020750171
"4912",4,2,"metropolitan",1,2,0.7,2773,74.01,1.261973191
"4913",3,0,"urban",2,1,0.3,1951,38,0.426187219
"4914",3,0,"metropolitan",2,2,0.15,3918,26.6,0.646752724
"4915",4,0,"urban",1,1,0.15,3443,2.94,0.570180366
"4916",5,3,"urban",2,3,0.05,2038,76.71,0.366469359
"4917",2,0,"rural",3,1,0.7,2229,41.8,2.474382503
"4918",4,0,"metropolitan",4,4,0.3,5654,6.18,0.664199888
"4919",2,0,"urban",1,2,0.05,2546,11.4,3.469174159
"4920",1,0,"urban",1,1,0.05,630,1.43,1.056700014
"4921",2,0,"metropolitan",1,1,0.3,7377,5.7,1.218173809
"4922",4,0,"urban",3,1,0.15,2232,19,0.659659793
"4923",4,0,"urban",3,1,0.15,2232,19,0.849931438
"4924",3,1,"metropolitan",1,2,0.7,2270,5.23,1.778890442
"4925",2,0,"metropolitan",1,2,0.15,1293,2.85,0.282179024
"4926",2,0,"metropolitan",1,2,0.15,1293,2.85,0.28188776
"4927",2,0,"urban",2,1,0.7,1581,17.1,0.481866036
"4928",3,1,"rural",2,2,0.3,2208,2.85,1.246216624
"4929",3,1,"rural",2,2,0.3,2208,6.84,1.257350091
"4930",1,0,"metropolitan",0,1,0.15,3398,1.81,6.561155536
"4931",2,0,"metropolitan",1,0,0.7,1082,3.8,0.848996067
"4932",2,0,"metropolitan",1,0,0.7,1082,2.38,0.848996067
"4933",2,0,"metropolitan",1,0,0.7,1082,3.8,0.902839434
"4934",3,1,"urban",2,1,0.7,1807,7.6,0.78357087
"4935",3,0,"urban",2,3,0.7,3627,29.45,0.5322992
"4936",3,0,"urban",2,3,0.7,3627,9.03,0.897721205
"4937",2,0,"metropolitan",0,0,0.15,1356,4.51,3.344579535
"4938",3,2,"rural",1,1,0.7,1662,19,0.334404479
"4939",6,4,"urban",1,1,0.05,3164,21.85,0.47816355
"4940",5,3,"urban",2,1,0.7,2916,11.4,0.525228715
"4941",3,0,"metropolitan",1,1,0.7,4148,3.8,0.852759048
"4942",3,1,"metropolitan",2,1,0.7,3126,7.6,1.201045004
"4943",4,1,"rural",1,2,0.15,2285,3.8,1.067975801
"4944",4,1,"rural",1,2,0.15,2285,4.02,1.771557788
"4945",4,0,"urban",3,2,0.7,3057,14.25,0.502884133
"4946",4,2,"metropolitan",1,1,0.7,2371,4.75,0.733792189
"4947",2,0,"urban",2,1,1.5,7076,2.85,1.849680657
"4948",3,1,"metropolitan",2,1,1.5,3372,30.4,1.137702541
"4949",3,1,"metropolitan",2,1,1.5,3372,11.4,1.641549709
"4950",4,2,"urban",2,1,0.15,4399,14.25,0.79458994
"4951",4,2,"urban",2,1,0.15,4399,3.33,0.807849715
"4952",4,1,"urban",2,1,0.7,3498,10.45,0.63971821
"4953",1,0,"metropolitan",1,1,0.3,1277,28.5,5.218017917
"4954",7,3,"metropolitan",3,4,0.05,4203,12.74,0.481717108
"4955",4,0,"metropolitan",4,1,0.3,4614,11.4,0.764592305
"4956",1,0,"metropolitan",1,1,0.15,2360,14.44,2.834630681
"4957",4,2,"metropolitan",2,1,0.3,3026,21.85,0.878469041
"4958",2,0,"urban",1,1,1.5,3491,11.4,0.708821314
"4959",4,2,"urban",1,2,0.3,2720,1.9,0.806691403
"4960",4,2,"urban",1,2,0.3,2720,19,0.597040591
"4961",3,1,"metropolitan",2,2,0.3,4137,11.4,0.803157428
"4962",3,0,"metropolitan",1,3,0.15,4126,9.5,1.126972839
"4963",3,0,"metropolitan",1,3,0.15,4126,45.13,0.422862695
"4964",3,0,"metropolitan",1,3,0.15,4126,27.08,0.474168267
"4965",3,1,"rural",2,1,0.7,1407,5.7,1.167870446
"4966",4,2,"urban",2,2,0.05,2950,4.75,0.717150781
"4967",4,2,"urban",2,2,0.3,2390,9.5,0.68750133
"4968",4,2,"urban",2,2,0.3,2390,10.83,0.556001989
"4969",4,0,"rural",3,1,0.7,3187,1.43,0.583802969
"4970",5,1,"urban",1,1,0.15,2860,2.94,1.432136085
"4971",5,3,"urban",1,2,0.15,3233,5.7,0.810475883
"4972",1,0,"metropolitan",1,0,0.15,1075,16.15,1.95259006
"4973",3,0,"rural",2,2,0.7,1957,19.95,0.496494916
"4974",3,0,"rural",2,2,0.7,1957,19.95,0.981093369
"4975",2,0,"metropolitan",1,2,0.05,1986,4.9,1.197077767
"4976",2,1,"rural",1,1,0.15,2488,14.25,1.76254859
"4977",1,0,"metropolitan",1,1,0.3,1095,3.8,1.424299772
"4978",2,0,"metropolitan",1,2,0.3,3000,45.13,1.105034733
"4979",4,1,"rural",1,1,0.15,2080,2.85,0.646402097
"4980",3,1,"urban",2,2,0.15,2975,23.75,0.626046748
"4981",2,0,"urban",2,2,0.3,3142,17.1,1.542493425
"4982",2,0,"urban",2,2,0.3,3142,14.25,1.517175455
"4983",4,2,"metropolitan",2,1,0.05,4043,4.75,0.806588087
"4984",3,1,"urban",4,2,0.05,3215,0.76,0.891457518
"4985",2,0,"metropolitan",1,2,0.7,2378,11.88,0.707796411
"4986",2,0,"metropolitan",1,2,0.7,2378,14.44,0.651796571
"4987",5,3,"rural",2,2,0.7,2442,9.5,1.182632892
"4988",5,3,"rural",2,2,0.7,2442,2.19,0.939566236
"4989",2,0,"metropolitan",1,2,0.3,2002,0.98,1.886445624
"4990",2,0,"metropolitan",1,1,0.05,1515,26.6,0.765948799
"4991",2,0,"metropolitan",1,0,0.15,1752,2.85,0.409219828
"4992",2,0,"urban",1,1,0.15,1632,2.85,0.700709043
"4993",2,0,"urban",1,1,0.15,1632,1.96,0.66134695
"4994",4,0,"rural",3,1,0.3,1894,19,0.204292295
"4995",1,0,"metropolitan",1,1,0.7,5483,1.43,5.9463205
"4996",3,0,"urban",2,1,0.7,5082,19,1.323548352
"4997",2,0,"urban",2,1,0.15,1524,14.25,0.924818514
"4998",3,0,"urban",3,1,0.15,4348,1.96,1.558885655
"4999",2,0,"rural",1,1,0.7,1789,2.94,1.359206116
"5000",3,1,"metropolitan",2,2,0.7,3511,26.6,0.512944469
"5001",3,0,"urban",2,3,0.15,2263,0.1,0.455440914
"5002",3,0,"urban",2,3,0.15,2263,0.1,0.455440914
"5003",3,0,"urban",2,3,0.15,2263,0.95,0.371813885
"5004",3,0,"urban",2,2,0.3,3642,2.85,1.214939647
"5005",3,1,"rural",2,1,0.7,1527,51.3,0.558172279
"5006",2,0,"metropolitan",2,1,0.15,1572,11.4,1.072186504
"5007",3,0,"rural",1,3,0.3,2936,30.88,0.54299144
"5008",3,0,"rural",1,3,0.3,2936,3.16,0.542384003
